route,event_label,tire_name,width_mm,tire_class,road_mi,cat1_mi,cat2_mi,cat3_mi,above_mi,total_mi,label
Unbound 200,Unbound 200,Maxxis Maxxlite 29 x 2.0,50.8,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Scwhalbe Thunder Burt SG 29 x 2.1,53.3,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Terreno XCR 29 x 2.1,53.3,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe G ONE RS PRO 700 x 55,55.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe G ONE RX PRO 700 x 55,55.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Conti Dubnital Rapid Race 29 x 2.2,55.9,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Conti Race King Black Chili 29 x 2.2,55.9,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Kenda Rush Pro SCT 29 x 2.2,55.9,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Maxxis Aspen ST 170 29 x 2.25,57.1,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe Rick XC Pro Speed 29 x 2.25,57.1,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe Thunder Burt SG 29 x 2.25,57.1,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Scwhalbe Thunder Burt SG 29 x 2.25,57.1,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Peyote XC Race 29 x 2.25,57.1,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe G-One Speed PRO 29 x 2.35,59.7,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Specialized Air Trak Flex Lite 29 x 2.35,59.7,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Conti Dubnital Rapid Race 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Maxxis Aspen 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Pirelli Scorpion XC RC Team 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Schwalbe Rick XC Pro Speed 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,VIttoria Barzo XC Race 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Mezcal XC Race 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Peyote XC Race 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Terreno XC Race 29 x 2.4,61.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
